Datetime,Load
2023-01-05 17:00:00,93.85734202401952
2023-01-05 18:00:00,79.89784316346885
2023-01-05 19:00:00,83.04886817326114
2023-01-05 20:00:00,83.36558106315948
2023-01-05 21:00:00,80.87412217554585
2023-01-05 22:00:00,96.57376205994956
2023-01-05 23:00:00,99.4429322487579
2023-01-06 00:00:00,104.98617670968959
2023-01-06 01:00:00,101.66046060255107
2023-01-06 02:00:00,118.04498852915485
2023-01-06 03:00:00,108.1638972842439
2023-01-06 04:00:00,121.28581051916447
2023-01-06 05:00:00,131.30181162930563
2023-01-06 06:00:00,116.07833534882091
2023-01-06 07:00:00,117.51804485224187
2023-01-06 08:00:00,118.84978187560134
2023-01-06 09:00:00,112.65577432762431
2023-01-06 10:00:00,103.27769981914369
2023-01-06 11:00:00,106.55021275055492
2023-01-06 12:00:00,95.71949840584384
2023-01-06 13:00:00,98.22259822559985
2023-01-06 14:00:00,86.43389580330533
2023-01-06 15:00:00,94.63855337583112
2023-01-06 16:00:00,79.7942424371044
2023-01-06 17:00:00,80.1021928676646
2023-01-06 18:00:00,85.0986030613227
2023-01-06 19:00:00,75.5581788665232
2023-01-06 20:00:00,84.84780857180624
2023-01-06 21:00:00,93.42459512215555
2023-01-06 22:00:00,82.99360080166822
2023-01-06 23:00:00,96.77780536508546
2023-01-07 00:00:00,102.50149442023564
2023-01-07 01:00:00,110.2875757099305
2023-01-07 02:00:00,105.01732689460312
2023-01-07 03:00:00,108.74193300730309
2023-01-07 04:00:00,121.13229635276679
2023-01-07 05:00:00,122.00552034094083
2023-01-07 06:00:00,122.4545447007229
2023-01-07 07:00:00,122.25283802225978
2023-01-07 08:00:00,115.12246491678985
2023-01-07 09:00:00,116.5054845585295
2023-01-07 10:00:00,112.66744281548694
2023-01-07 11:00:00,102.80670426091211
2023-01-07 12:00:00,110.5309530047173
2023-01-07 13:00:00,98.39486415150205
2023-01-07 14:00:00,85.24556296298029
2023-01-07 15:00:00,90.34271286843173
2023-01-07 16:00:00,79.00816402216816
2023-01-07 17:00:00,85.81898694192441
2023-01-07 18:00:00,86.99505834403055
2023-01-07 19:00:00,77.78015233145359
2023-01-07 20:00:00,88.69845301952637
2023-01-07 21:00:00,89.12384945994506
2023-01-07 22:00:00,95.31238124896598
2023-01-07 23:00:00,105.50966446021283
2023-01-08 00:00:00,100.1458471411183
2023-01-08 01:00:00,102.78048780139562
2023-01-08 02:00:00,106.92521557300503
2023-01-08 03:00:00,111.43587192003642
2023-01-08 04:00:00,118.3077872497509
2023-01-08 05:00:00,122.39706412099724
2023-01-08 06:00:00,122.75624171778274
2023-01-08 07:00:00,124.82722049209414
2023-01-08 08:00:00,118.75830525621096
2023-01-08 09:00:00,122.78259373065019
2023-01-08 10:00:00,110.04950355494287
2023-01-08 11:00:00,120.15001445613117
2023-01-08 12:00:00,104.50112445995768
2023-01-08 13:00:00,91.91061903700083
2023-01-08 14:00:00,86.01832523082709
2023-01-08 15:00:00,89.64301417361764
2023-01-08 16:00:00,82.93496571881464
2023-01-08 17:00:00,85.62427366581174
2023-01-08 18:00:00,83.73897584400038
2023-01-08 19:00:00,81.6901266320669
2023-01-08 20:00:00,79.81831105510186
2023-01-08 21:00:00,79.65641597397237
2023-01-08 22:00:00,89.14021296079754
2023-01-08 23:00:00,100.4784007906996
2023-01-09 00:00:00,102.61355692729383
2023-01-09 01:00:00,100.49077521513328
2023-01-09 02:00:00,112.40899283589872
2023-01-09 03:00:00,117.61181072901795
2023-01-09 04:00:00,114.4443091013259
2023-01-09 05:00:00,121.63023026215183
2023-01-09 06:00:00,121.8341317988728
2023-01-09 07:00:00,115.14675324327106
2023-01-09 08:00:00,120.652533084073
2023-01-09 09:00:00,118.48914646221493
2023-01-09 10:00:00,116.95834442251919
2023-01-09 11:00:00,111.98847936886774
2023-01-09 12:00:00,94.65474136685735
2023-01-09 13:00:00,91.67758210501678
2023-01-09 14:00:00,94.1182645426861
2023-01-09 15:00:00,89.96988233747291
2023-01-09 16:00:00,86.79781856248428
2023-01-09 17:00:00,101.48822913413504
2023-01-09 18:00:00,84.39754076010864
2023-01-09 19:00:00,87.90239988176442
2023-01-09 20:00:00,88.99258894842005
2023-01-09 21:00:00,90.65790883944085
2023-01-09 22:00:00,89.96674198344108
2023-01-09 23:00:00,100.16155340705872
2023-01-10 00:00:00,97.84880536912692
2023-01-10 01:00:00,105.70521931016515
2023-01-10 02:00:00,109.28611370266925
2023-01-10 03:00:00,116.26443776247734
2023-01-10 04:00:00,130.60673235087108
2023-01-10 05:00:00,111.69512200463741
2023-01-10 06:00:00,125.14423239368735
2023-01-10 07:00:00,112.96786861164789
2023-01-10 08:00:00,116.67378018855638
2023-01-10 09:00:00,121.29982005038255
2023-01-10 10:00:00,112.03433153729209
2023-01-10 11:00:00,101.50058845421867
2023-01-10 12:00:00,98.13641289551494
2023-01-10 13:00:00,99.93453928443775
2023-01-10 14:00:00,88.06109828322909
2023-01-10 15:00:00,88.65308876599372
2023-01-10 16:00:00,84.62028256564508
2023-01-10 17:00:00,79.13641317800432
2023-01-10 18:00:00,92.4326518884414
2023-01-10 19:00:00,85.56401002762345
2023-01-10 20:00:00,74.26671043283798
2023-01-10 21:00:00,88.50306739193095
2023-01-10 22:00:00,88.40399911797283
2023-01-10 23:00:00,100.79871721374546
2023-01-11 00:00:00,97.91966340626894
2023-01-11 01:00:00,106.48496579314835
2023-01-11 02:00:00,114.40720349333472
2023-01-11 03:00:00,120.353178693014
2023-01-11 04:00:00,113.20129313884232
2023-01-11 05:00:00,119.52827744500907
2023-01-11 06:00:00,119.50754054262765
2023-01-11 07:00:00,117.93413746134526
2023-01-11 08:00:00,128.0300463755267
2023-01-11 09:00:00,118.04931127696817
2023-01-11 10:00:00,105.57784732675721
2023-01-11 11:00:00,111.64795773575675
2023-01-11 12:00:00,112.49304808349561
2023-01-11 13:00:00,101.86821249913775
2023-01-11 14:00:00,84.28541726866237
2023-01-11 15:00:00,85.31896111037024
2023-01-11 16:00:00,90.89631476867679
2023-01-11 17:00:00,79.02540324455715
2023-01-11 18:00:00,84.10136423916357
2023-01-11 19:00:00,86.43692083979775
2023-01-11 20:00:00,79.92710666485326
2023-01-11 21:00:00,87.44250469439248
2023-01-11 22:00:00,75.67593039808708
2023-01-11 23:00:00,91.58394798971057
2023-01-12 00:00:00,100.7882042417204
2023-01-12 01:00:00,100.98850999091236
2023-01-12 02:00:00,120.21310151834437
2023-01-12 03:00:00,109.04247373261398
2023-01-12 04:00:00,117.17133064089003
2023-01-12 05:00:00,122.02326441089802
2023-01-12 06:00:00,129.25741144401678
2023-01-12 07:00:00,114.19025076857038
2023-01-12 08:00:00,125.18737183514978
2023-01-12 09:00:00,116.24434592751508
2023-01-12 10:00:00,107.14350174344644
2023-01-12 11:00:00,109.53794327205297
2023-01-12 12:00:00,103.04634347655355
2023-01-12 13:00:00,93.87357971084181
2023-01-12 14:00:00,92.40005542363629
2023-01-12 15:00:00,85.98234139064645
2023-01-12 16:00:00,85.29812364925367
2023-01-12 17:00:00,86.04318184551005
2023-01-12 18:00:00,89.98112907941295
2023-01-12 19:00:00,76.54345097877058
2023-01-12 20:00:00,95.39570379627877
2023-01-12 21:00:00,78.14847037734273
2023-01-12 22:00:00,91.29211952350828
2023-01-12 23:00:00,99.81625012905864
2023-01-13 00:00:00,103.62417446871683
2023-01-13 01:00:00,104.2820984329891
2023-01-13 02:00:00,111.17860387825529
2023-01-13 03:00:00,113.89634608047845
2023-01-13 04:00:00,116.59289942100936
2023-01-13 05:00:00,125.78574214092816
2023-01-13 06:00:00,124.0042925598669
2023-01-13 07:00:00,118.07318367951977
2023-01-13 08:00:00,124.03772258289669
2023-01-13 09:00:00,117.89784835815566
2023-01-13 10:00:00,116.28352572423645
2023-01-13 11:00:00,110.54374024171015
2023-01-13 12:00:00,98.0742400754313
2023-01-13 13:00:00,94.2419290270064
2023-01-13 14:00:00,95.95568315565797
2023-01-13 15:00:00,91.12893083347805
2023-01-13 16:00:00,84.79419908453215
2023-01-13 17:00:00,83.4873355208042
2023-01-13 18:00:00,88.60753960898379
2023-01-13 19:00:00,79.94284166008113
2023-01-13 20:00:00,87.63419396020309
2023-01-13 21:00:00,87.06611624414124
2023-01-13 22:00:00,91.13080911390556
2023-01-13 23:00:00,102.53671848792719
2023-01-14 00:00:00,106.51380940499965
2023-01-14 01:00:00,111.6306567421131
2023-01-14 02:00:00,118.91412169583116
2023-01-14 03:00:00,116.63388249195425
2023-01-14 04:00:00,123.11700059222309
2023-01-14 05:00:00,120.1539104028736
2023-01-14 06:00:00,124.00755942250171
2023-01-14 07:00:00,121.05452891400246
2023-01-14 08:00:00,120.19221556071187
2023-01-14 09:00:00,119.50464841097502
2023-01-14 10:00:00,108.29562424389215
2023-01-14 11:00:00,118.02504494053723
2023-01-14 12:00:00,97.35664075256099
2023-01-14 13:00:00,91.13940369407044
2023-01-14 14:00:00,98.17728202755984
2023-01-14 15:00:00,92.20290550614325
2023-01-14 16:00:00,88.18681866963152
2023-01-14 17:00:00,86.20993868059954
2023-01-14 18:00:00,82.32549379582494
2023-01-14 19:00:00,78.58193927684897
2023-01-14 20:00:00,85.44524237533938
2023-01-14 21:00:00,84.858783478768
2023-01-14 22:00:00,97.26232632714826
2023-01-14 23:00:00,96.47505985049838
2023-01-15 00:00:00,98.42604696719931
2023-01-15 01:00:00,106.12298464494731
2023-01-15 02:00:00,114.61819022254
2023-01-15 03:00:00,113.87704581087294
2023-01-15 04:00:00,115.76293904901847
2023-01-15 05:00:00,123.0904855344028
2023-01-15 06:00:00,123.77836580670548
2023-01-15 07:00:00,119.3373336000876
2023-01-15 08:00:00,117.51884949875904
2023-01-15 09:00:00,117.855918261681
2023-01-15 10:00:00,105.31311124367525
2023-01-15 11:00:00,100.69259498132952
2023-01-15 12:00:00,98.96131184489968
2023-01-15 13:00:00,96.30991629055222
2023-01-15 14:00:00,94.10807077915189
2023-01-15 15:00:00,95.7881784121787
2023-01-15 16:00:00,89.5213229914832
2023-01-15 17:00:00,82.43532377556336
2023-01-15 18:00:00,82.45845191164842
2023-01-15 19:00:00,78.22236960219145
2023-01-15 20:00:00,85.14045919551116
2023-01-15 21:00:00,86.96810413283023
2023-01-15 22:00:00,94.16712575285231
2023-01-15 23:00:00,93.24099733134983
2023-01-16 00:00:00,105.31631414654692
2023-01-16 01:00:00,115.55965704240435
2023-01-16 02:00:00,112.17578083305676
2023-01-16 03:00:00,118.8702758095667
2023-01-16 04:00:00,123.49080960958538
2023-01-16 05:00:00,120.03199574169325
2023-01-16 06:00:00,123.84004398439313
2023-01-16 07:00:00,122.10106010503141
2023-01-16 08:00:00,120.52847014377399
2023-01-16 09:00:00,112.99666827979468
2023-01-16 10:00:00,112.84213244663577
2023-01-16 11:00:00,110.38595393361872
2023-01-16 12:00:00,109.97529961431626
2023-01-16 13:00:00,102.33955480371668
2023-01-16 14:00:00,103.48549386289884
2023-01-16 15:00:00,84.74070813716988
2023-01-16 16:00:00,89.76067668325568
2023-01-16 17:00:00,84.31777507825143
2023-01-16 18:00:00,93.66859624142941
2023-01-16 19:00:00,79.35957362278391
2023-01-16 20:00:00,81.2004642887484
2023-01-16 21:00:00,85.58048272439
2023-01-16 22:00:00,82.10010295379202
2023-01-16 23:00:00,94.91442556488683
2023-01-17 00:00:00,99.0891610210376
2023-01-17 01:00:00,108.81317416323753
2023-01-17 02:00:00,114.59360420769188
2023-01-17 03:00:00,126.40781414861647
2023-01-17 04:00:00,124.95745159542511
2023-01-17 05:00:00,119.31882257627545
2023-01-17 06:00:00,118.3927509720643
2023-01-17 07:00:00,124.66293671212
2023-01-17 08:00:00,113.60416636939166
2023-01-17 09:00:00,126.1842537818088
2023-01-17 10:00:00,118.78202493241253
2023-01-17 11:00:00,105.715326970333
2023-01-17 12:00:00,94.3191516833517
2023-01-17 13:00:00,104.47780529758275
2023-01-17 14:00:00,92.312125102543
2023-01-17 15:00:00,94.93177026494246
2023-01-17 16:00:00,77.59217795914549
2023-01-17 17:00:00,80.56943268825584
2023-01-17 18:00:00,82.91104282739701
2023-01-17 19:00:00,83.80121077184842
2023-01-17 20:00:00,83.31398889572111
2023-01-17 21:00:00,91.85693836681263
2023-01-17 22:00:00,87.54672218189312
2023-01-17 23:00:00,96.9965460016492
2023-01-18 00:00:00,103.65069040512238
2023-01-18 01:00:00,110.79778731890704
2023-01-18 02:00:00,116.60728663700733
2023-01-18 03:00:00,111.56813741110449
2023-01-18 04:00:00,112.69914946857354
2023-01-18 05:00:00,128.7561128818368
2023-01-18 06:00:00,124.71078230646084
2023-01-18 07:00:00,118.6252960895615
2023-01-18 08:00:00,128.12548019986428
2023-01-18 09:00:00,117.76972104175813
2023-01-18 10:00:00,118.94569816688202
2023-01-18 11:00:00,108.56318555566386
2023-01-18 12:00:00,113.35295187097282
2023-01-18 13:00:00,106.6495355567285
2023-01-18 14:00:00,91.80439150416753
2023-01-18 15:00:00,93.76493137760373
2023-01-18 16:00:00,88.95558391879986
2023-01-18 17:00:00,90.57385350844325
2023-01-18 18:00:00,78.22459494366237
2023-01-18 19:00:00,87.1609530207737
2023-01-18 20:00:00,91.02082660512207
2023-01-18 21:00:00,80.11337919071636
2023-01-18 22:00:00,87.13291968323401
2023-01-18 23:00:00,87.67667045571196
2023-01-19 00:00:00,101.86566244470086
2023-01-19 01:00:00,111.97678879795387
2023-01-19 02:00:00,120.72448187740379
2023-01-19 03:00:00,117.72530614275348
2023-01-19 04:00:00,128.67628242046888
2023-01-19 05:00:00,115.63070585163057
2023-01-19 06:00:00,114.69578442014787
2023-01-19 07:00:00,122.25347464822194
2023-01-19 08:00:00,122.45353193730897
2023-01-19 09:00:00,117.19135850018414
2023-01-19 10:00:00,102.87548611672426
2023-01-19 11:00:00,107.94347732141013
2023-01-19 12:00:00,96.69034911439938
2023-01-19 13:00:00,101.38467845902343
2023-01-19 14:00:00,95.04568784740789
2023-01-19 15:00:00,84.37116206155594
2023-01-19 16:00:00,83.32285395455142
2023-01-19 17:00:00,78.59811248169751
2023-01-19 18:00:00,82.89930113055779
2023-01-19 19:00:00,88.66989169364847
2023-01-19 20:00:00,80.96355830955717
2023-01-19 21:00:00,91.59079357078193
2023-01-19 22:00:00,90.56140852506145
2023-01-19 23:00:00,94.0719515535615
2023-01-20 00:00:00,102.84007719616834
2023-01-20 01:00:00,103.37539828589468
2023-01-20 02:00:00,110.60698246920522
2023-01-20 03:00:00,111.52797515672783
2023-01-20 04:00:00,130.51936273621183
2023-01-20 05:00:00,122.87006328158115
2023-01-20 06:00:00,119.8766014559782
2023-01-20 07:00:00,123.76364507539361
2023-01-20 08:00:00,120.13409682317575
2023-01-20 09:00:00,116.41251662200597
2023-01-20 10:00:00,116.44606249615825
2023-01-20 11:00:00,112.33914844822807
2023-01-20 12:00:00,100.72272325788849
2023-01-20 13:00:00,95.31975689066732
2023-01-20 14:00:00,91.9999705101829
2023-01-20 15:00:00,77.72348754853226
2023-01-20 16:00:00,78.4787656092596
2023-01-20 17:00:00,90.89108380738237
2023-01-20 18:00:00,91.60006756344755
2023-01-20 19:00:00,82.81153227237786
2023-01-20 20:00:00,88.9375057355312
2023-01-20 21:00:00,90.78934414492785
2023-01-20 22:00:00,108.76963303821732
2023-01-20 23:00:00,103.79672265106359
2023-01-21 00:00:00,102.89717326435988
2023-01-21 01:00:00,103.935439920812
2023-01-21 02:00:00,105.50452962047585
2023-01-21 03:00:00,118.69621502483078
2023-01-21 04:00:00,117.07551557103096
2023-01-21 05:00:00,115.74400919955671
2023-01-21 06:00:00,120.30389680055107
2023-01-21 07:00:00,117.44753772947311
2023-01-21 08:00:00,129.29297747281532
2023-01-21 09:00:00,122.08709563024192
2023-01-21 10:00:00,113.49689801518062
2023-01-21 11:00:00,116.11286281826426
2023-01-21 12:00:00,103.9236027600018
2023-01-21 13:00:00,94.05395931307199
2023-01-21 14:00:00,101.152381608112
2023-01-21 15:00:00,92.08917581645606
2023-01-21 16:00:00,81.03002237444267
2023-01-21 17:00:00,83.26655130556429
2023-01-21 18:00:00,79.15866995483992
2023-01-21 19:00:00,77.30424604116065
2023-01-21 20:00:00,90.84714088373316
2023-01-21 21:00:00,98.94170880038341
2023-01-21 22:00:00,86.543923352668
2023-01-21 23:00:00,101.17522650316614
2023-01-22 00:00:00,100.44403258329758
2023-01-22 01:00:00,106.43799941213365
2023-01-22 02:00:00,110.73527580771238
2023-01-22 03:00:00,113.5194272042386
2023-01-22 04:00:00,121.26036164431963
2023-01-22 05:00:00,118.86101137263292
2023-01-22 06:00:00,125.04952955780593
2023-01-22 07:00:00,122.76457140744242
2023-01-22 08:00:00,119.82301327026346
2023-01-22 09:00:00,113.30156274242968
2023-01-22 10:00:00,110.81338877606507
2023-01-22 11:00:00,112.65058246008593
2023-01-22 12:00:00,106.20183136702863
2023-01-22 13:00:00,93.63308830286356
2023-01-22 14:00:00,94.19390695605286
2023-01-22 15:00:00,93.31204542203473
2023-01-22 16:00:00,78.02971094761111
2023-01-22 17:00:00,87.09552986502503
2023-01-22 18:00:00,80.38412663417749
2023-01-22 19:00:00,87.23172224609115
2023-01-22 20:00:00,82.56044157050538
2023-01-22 21:00:00,80.53069930185318
2023-01-22 22:00:00,85.55953323949092
2023-01-22 23:00:00,98.76128926016321
2023-01-23 00:00:00,105.15524657104348
2023-01-23 01:00:00,104.51143183896444
2023-01-23 02:00:00,117.04959635632294
2023-01-23 03:00:00,109.69116937482222
2023-01-23 04:00:00,120.84674314488825
2023-01-23 05:00:00,117.12006958940516
2023-01-23 06:00:00,120.59745352342527
2023-01-23 07:00:00,123.41214394479952
2023-01-23 08:00:00,116.87507531170509
2023-01-23 09:00:00,116.07599196501789
2023-01-23 10:00:00,118.88809810850827
2023-01-23 11:00:00,106.14855561687075
2023-01-23 12:00:00,108.03509462276178
2023-01-23 13:00:00,93.03171888709757
2023-01-23 14:00:00,96.50565495201249
2023-01-23 15:00:00,96.92234154199464
2023-01-23 16:00:00,74.17790348611086
2023-01-23 17:00:00,80.55364125930231
2023-01-23 18:00:00,86.74199469833877
2023-01-23 19:00:00,83.52289060643973
2023-01-23 20:00:00,88.39185535360386
2023-01-23 21:00:00,86.69457250512602
2023-01-23 22:00:00,94.28958299980057
2023-01-23 23:00:00,97.90186698342525
2023-01-24 00:00:00,109.85379020035876
2023-01-24 01:00:00,110.4633650106162
2023-01-24 02:00:00,115.70289320243573
2023-01-24 03:00:00,116.09763068517834
2023-01-24 04:00:00,118.89735684738602
2023-01-24 05:00:00,121.170605478743
2023-01-24 06:00:00,125.9871406039512
2023-01-24 07:00:00,121.22847401373978
2023-01-24 08:00:00,122.78426225223056
2023-01-24 09:00:00,128.53401950901787
2023-01-24 10:00:00,118.37050340921819
2023-01-24 11:00:00,107.56114313327095
2023-01-24 12:00:00,110.02094950287945
2023-01-24 13:00:00,96.79812212490155
2023-01-24 14:00:00,83.82425721617045
2023-01-24 15:00:00,84.83231271374177
2023-01-24 16:00:00,77.34041221124168
2023-01-24 17:00:00,82.9387959460718
2023-01-24 18:00:00,84.10697178800748
2023-01-24 19:00:00,93.07854992765476
2023-01-24 20:00:00,88.32900868519178
2023-01-24 21:00:00,88.77724162428446
2023-01-24 22:00:00,98.16190779797716
2023-01-24 23:00:00,87.78282244496987
2023-01-25 00:00:00,105.35000881666599
2023-01-25 01:00:00,113.20264289760841
2023-01-25 02:00:00,106.77900479722396
2023-01-25 03:00:00,124.03284186588876
2023-01-25 04:00:00,123.184926139284
2023-01-25 05:00:00,121.41401298240054
2023-01-25 06:00:00,127.33584535665459
2023-01-25 07:00:00,134.8439168409265
2023-01-25 08:00:00,122.40177537710441
2023-01-25 09:00:00,119.5551745813558
2023-01-25 10:00:00,111.87513152842195
2023-01-25 11:00:00,105.09909508084962
2023-01-25 12:00:00,108.3236151088444
2023-01-25 13:00:00,94.71513599452841
2023-01-25 14:00:00,94.52976721222012
2023-01-25 15:00:00,87.64151316856665
2023-01-25 16:00:00,89.24632707916636
2023-01-25 17:00:00,86.52173002677652
2023-01-25 18:00:00,89.35963574741265
2023-01-25 19:00:00,82.30333750606805
2023-01-25 20:00:00,85.50205327396755
2023-01-25 21:00:00,85.13598182348068
2023-01-25 22:00:00,91.95046972574261
2023-01-25 23:00:00,100.882057589297
2023-01-26 00:00:00,108.11269900873107
2023-01-26 01:00:00,104.89331020666658
2023-01-26 02:00:00,118.67578552603261
2023-01-26 03:00:00,125.24808084326001
2023-01-26 04:00:00,123.71543851731157
2023-01-26 05:00:00,133.030251514076
2023-01-26 06:00:00,120.45880992998644
2023-01-26 07:00:00,117.4229989347286
2023-01-26 08:00:00,112.75466275667169
2023-01-26 09:00:00,125.95011310668117
2023-01-26 10:00:00,117.59958420727459
2023-01-26 11:00:00,109.22621347300246
2023-01-26 12:00:00,105.7275990571034
2023-01-26 13:00:00,93.52392978696201
2023-01-26 14:00:00,106.55651582358844
2023-01-26 15:00:00,90.83172621164951
2023-01-26 16:00:00,87.55422182284
2023-01-26 17:00:00,88.6380725192164
2023-01-26 18:00:00,86.73280208418787
2023-01-26 19:00:00,86.12865952111859
2023-01-26 20:00:00,83.05487557258898
2023-01-26 21:00:00,92.54296208745333
2023-01-26 22:00:00,103.73787840787948
2023-01-26 23:00:00,105.87847525422877
2023-01-27 00:00:00,112.44822655060109
2023-01-27 01:00:00,107.10259593729859
2023-01-27 02:00:00,109.5342693161112
2023-01-27 03:00:00,117.99549444063682
2023-01-27 04:00:00,122.08142605453635
2023-01-27 05:00:00,129.27176753554022
2023-01-27 06:00:00,116.01997026883001
2023-01-27 07:00:00,131.44856154048856
2023-01-27 08:00:00,121.01276200019794
2023-01-27 09:00:00,116.49002369139797
2023-01-27 10:00:00,109.42177154110327
2023-01-27 11:00:00,101.38439096012569
2023-01-27 12:00:00,108.59814633721368
2023-01-27 13:00:00,99.67250235129572
2023-01-27 14:00:00,88.03248891869885
2023-01-27 15:00:00,83.86476393335509
2023-01-27 16:00:00,85.48286184526471
2023-01-27 17:00:00,93.50888451806969
2023-01-27 18:00:00,83.18433666058608
2023-01-27 19:00:00,77.6480621260322
2023-01-27 20:00:00,85.93307002128562
2023-01-27 21:00:00,88.9765399449348
2023-01-27 22:00:00,80.99786020269624
2023-01-27 23:00:00,99.03443818276462
2023-01-28 00:00:00,103.48083005798513
2023-01-28 01:00:00,113.29291543514601
2023-01-28 02:00:00,123.88028318375524
2023-01-28 03:00:00,124.41046348049825
2023-01-28 04:00:00,120.61156733194312
2023-01-28 05:00:00,118.42138969110154
2023-01-28 06:00:00,137.50230172527782
2023-01-28 07:00:00,124.25011140488233
2023-01-28 08:00:00,122.02565724428203
2023-01-28 09:00:00,118.65701289720946
2023-01-28 10:00:00,115.62592651286779
2023-01-28 11:00:00,109.09008155145922
2023-01-28 12:00:00,101.76719267462734
2023-01-28 13:00:00,96.72482710077614
2023-01-28 14:00:00,94.47173635794853
2023-01-28 15:00:00,87.77624322962875
2023-01-28 16:00:00,83.75076571995393
2023-01-28 17:00:00,85.84913732170662
